education,education_num,occupation,hours_per_week,label
Assoc_voc,11,Adm_clerical,40,0
Bachelors,13,Adm_clerical,38,0
Some_college,10,Exec_managerial,20,0
HS_grad,9,Other_service,40,0
Bachelors,13,Prof_specialty,35,1
Bachelors,13,Prof_specialty,38,0
HS_grad,9,Craft_repair,45,0
10th,6,Craft_repair,40,0
11th,7,Other_service,23,0
Assoc_voc,11,Sales,35,0
Bachelors,13,Prof_specialty,45,1
12th,8,Other_service,20,0
9th,5,Craft_repair,40,0
Assoc_voc,11,Other_service,50,0
HS_grad,9,Protective_serv,48,1
Some_college,10,Other_service,30,0
Some_college,10,Machine_op_inspct,48,0
Some_college,10,Adm_clerical,40,1
Bachelors,13,Tech_support,40,1
HS_grad,9,Machine_op_inspct,45,1
HS_grad,9,Adm_clerical,38,0
Some_college,10,Adm_clerical,10,0
HS_grad,9,Adm_clerical,55,0
HS_grad,9,Exec_managerial,70,1
Assoc_acdm,12,Prof_specialty,60,0
HS_grad,9,Sales,45,0
5th_6th,3,Farming_fishing,40,0
Some_college,10,Handlers_cleaners,15,0
Assoc_acdm,12,Prof_specialty,50,1
Some_college,10,Other_service,20,0
HS_grad,9,Exec_managerial,50,0
Some_college,10,Craft_repair,40,1
HS_grad,9,Transport_moving,40,0
Some_college,10,Adm_clerical,49,0
Assoc_voc,11,Adm_clerical,32,0
HS_grad,9,Adm_clerical,25,0
Bachelors,13,Exec_managerial,42,1
HS_grad,9,Transport_moving,60,0
HS_grad,9,Craft_repair,35,0
Some_college,10,Handlers_cleaners,40,0
Masters,14,Prof_specialty,44,0
Some_college,10,Protective_serv,61,1
HS_grad,9,Sales,40,0
11th,7,Transport_moving,40,0
Some_college,10,Exec_managerial,40,0
Masters,14,Prof_specialty,60,0
Bachelors,13,Sales,40,0
Masters,14,Prof_specialty,35,1
7th_8th,4,Machine_op_inspct,40,0
HS_grad,9,Handlers_cleaners,62,0
Bachelors,13,Prof_specialty,35,1
HS_grad,9,Other_service,65,0
11th,7,Prof_specialty,3,0
Assoc_voc,11,Prof_specialty,15,1
9th,5,Sales,40,0
HS_grad,9,Adm_clerical,40,0
Some_college,10,Craft_repair,40,0
HS_grad,9,Adm_clerical,35,0
Masters,14,Exec_managerial,40,1
Some_college,10,Exec_managerial,50,1
Bachelors,13,Prof_specialty,50,0
11th,7,Handlers_cleaners,40,0
9th,5,Other_service,40,0
Assoc_acdm,12,Prof_specialty,55,0
Assoc_acdm,12,Sales,50,0
HS_grad,9,Sales,50,0
HS_grad,9,Handlers_cleaners,40,0
Bachelors,13,Sales,40,0
Bachelors,13,Exec_managerial,40,0
Some_college,10,Prof_specialty,52,0
Some_college,10,Craft_repair,40,0
Preschool,1,Other_service,40,0
Bachelors,13,Tech_support,60,0
Prof_school,15,Prof_specialty,55,0
Masters,14,Sales,45,0
HS_grad,9,Craft_repair,40,1
Bachelors,13,Prof_specialty,45,1
Assoc_voc,11,Sales,40,0
Some_college,10,Machine_op_inspct,40,0
Bachelors,13,Exec_managerial,45,0
Bachelors,13,Sales,40,0
7th_8th,4,Machine_op_inspct,40,0
Some_college,10,Craft_repair,40,0
HS_grad,9,Craft_repair,40,0
Some_college,10,Adm_clerical,20,0
Bachelors,13,Sales,40,1
Bachelors,13,Exec_managerial,40,0
Bachelors,13,Sales,50,0
Preschool,1,Machine_op_inspct,30,0
Some_college,10,Other_service,25,0
Bachelors,13,Exec_managerial,50,1
HS_grad,9,Machine_op_inspct,40,0
Bachelors,13,Exec_managerial,50,1
Some_college,10,Sales,25,0
HS_grad,9,Craft_repair,15,0
Masters,14,Prof_specialty,40,0
Bachelors,13,Exec_managerial,40,1
Bachelors,13,Prof_specialty,80,0
HS_grad,9,Tech_support,40,0
Bachelors,13,Prof_specialty,70,1
HS_grad,9,Exec_managerial,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Farming_fishing,40,0
Some_college,10,Craft_repair,40,0
Assoc_voc,11,Priv_house_serv,30,0
11th,7,Transport_moving,40,1
Some_college,10,Craft_repair,40,0
HS_grad,9,Craft_repair,40,0
11th,7,Machine_op_inspct,40,0
Prof_school,15,Prof_specialty,40,1
Some_college,10,Other_service,60,0
Some_college,10,Craft_repair,40,0
Some_college,10,Sales,10,0
Assoc_voc,11,Protective_serv,40,0
7th_8th,4,Farming_fishing,70,0
11th,7,Other_service,20,0
HS_grad,9,Transport_moving,40,1
Bachelors,13,Prof_specialty,40,0
Some_college,10,Protective_serv,40,1
HS_grad,9,Craft_repair,40,0
Some_college,10,Tech_support,40,0
HS_grad,9,Adm_clerical,40,1
Masters,14,Exec_managerial,45,1
Doctorate,16,Exec_managerial,40,1
HS_grad,9,Sales,28,0
HS_grad,9,Exec_managerial,45,0
HS_grad,9,Exec_managerial,50,1
Bachelors,13,Prof_specialty,40,0
HS_grad,9,Transport_moving,60,1
HS_grad,9,Other_service,40,0
HS_grad,9,Adm_clerical,40,0
Bachelors,13,Exec_managerial,40,0
Assoc_acdm,12,Exec_managerial,40,0
Bachelors,13,Craft_repair,47,0
Assoc_voc,11,Machine_op_inspct,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Other_service,35,0
HS_grad,9,Other_service,20,0
HS_grad,9,Transport_moving,40,0
HS_grad,9,Exec_managerial,60,1
HS_grad,9,Adm_clerical,20,1
Bachelors,13,Adm_clerical,24,0
Masters,14,Sales,65,1
HS_grad,9,Craft_repair,40,0
HS_grad,9,Sales,40,0
Masters,14,Tech_support,35,1
Some_college,10,Machine_op_inspct,40,0
HS_grad,9,Sales,55,0
HS_grad,9,Transport_moving,70,0
11th,7,Handlers_cleaners,20,0
10th,6,Other_service,40,0
Bachelors,13,Adm_clerical,32,0
Bachelors,13,Adm_clerical,40,0
Assoc_voc,11,Craft_repair,65,1
Some_college,10,Protective_serv,38,0
Doctorate,16,Prof_specialty,55,1
Masters,14,Exec_managerial,60,1
Bachelors,13,Prof_specialty,40,0
7th_8th,4,Other_service,60,0
HS_grad,9,Farming_fishing,55,0
HS_grad,9,Craft_repair,40,0
Doctorate,16,Prof_specialty,25,1
HS_grad,9,Farming_fishing,55,0
11th,7,Other_service,65,1
Bachelors,13,Prof_specialty,40,1
Assoc_acdm,12,Machine_op_inspct,48,0
12th,8,Adm_clerical,40,0
HS_grad,9,Prof_specialty,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Craft_repair,40,1
Bachelors,13,Exec_managerial,60,1
Some_college,10,Other_service,20,0
Some_college,10,Sales,45,0
Some_college,10,Adm_clerical,40,0
Some_college,10,Tech_support,10,0
Some_college,10,Exec_managerial,30,0
Bachelors,13,Prof_specialty,30,0
HS_grad,9,Machine_op_inspct,45,0
HS_grad,9,Craft_repair,35,0
HS_grad,9,Craft_repair,45,0
Some_college,10,Sales,35,0
HS_grad,9,Machine_op_inspct,43,1
12th,8,Craft_repair,40,0
Some_college,10,Other_service,50,0
Bachelors,13,Prof_specialty,50,0
HS_grad,9,Exec_managerial,26,1
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Machine_op_inspct,40,0
Bachelors,13,Prof_specialty,50,1
Bachelors,13,Exec_managerial,48,1
HS_grad,9,Craft_repair,35,0
Some_college,10,Machine_op_inspct,40,0
Assoc_acdm,12,Adm_clerical,40,0
1st_4th,2,Other_service,40,0
Some_college,10,Exec_managerial,50,1
HS_grad,9,Sales,48,0
Bachelors,13,Sales,60,1
Some_college,10,Craft_repair,40,0
Bachelors,13,Exec_managerial,40,1
HS_grad,9,Adm_clerical,40,0
Bachelors,13,Tech_support,43,1
Some_college,10,Other_service,25,0
HS_grad,9,Craft_repair,40,0
Assoc_voc,11,Craft_repair,40,0
HS_grad,9,Craft_repair,40,0
11th,7,Machine_op_inspct,40,0
Masters,14,Exec_managerial,60,1
11th,7,Transport_moving,20,0
10th,6,Craft_repair,48,0
Prof_school,15,Prof_specialty,40,1
Bachelors,13,Exec_managerial,40,1
Bachelors,13,Prof_specialty,60,1
Some_college,10,Adm_clerical,50,0
HS_grad,9,Tech_support,40,0
12th,8,Handlers_cleaners,20,0
9th,5,Craft_repair,40,0
Bachelors,13,Prof_specialty,40,0
HS_grad,9,Farming_fishing,65,0
HS_grad,9,Craft_repair,40,0
Some_college,10,Adm_clerical,25,1
11th,7,Sales,25,0
12th,8,Craft_repair,40,0
Assoc_voc,11,Other_service,45,0
HS_grad,9,Adm_clerical,40,0
Assoc_voc,11,Farming_fishing,60,0
HS_grad,9,Craft_repair,40,1
Some_college,10,Tech_support,40,0
Bachelors,13,Prof_specialty,38,1
Some_college,10,Sales,35,0
HS_grad,9,Exec_managerial,40,0
Bachelors,13,Exec_managerial,45,1
Some_college,10,Adm_clerical,40,0
Assoc_voc,11,Craft_repair,40,1
Some_college,10,Adm_clerical,10,0
Some_college,10,Craft_repair,40,0
HS_grad,9,Transport_moving,70,0
11th,7,Other_service,20,0
Bachelors,13,Exec_managerial,48,0
Bachelors,13,Sales,45,0
Some_college,10,Sales,65,1
7th_8th,4,Prof_specialty,55,0
Assoc_voc,11,Protective_serv,48,1
Assoc_acdm,12,Other_service,55,0
HS_grad,9,Adm_clerical,40,0
Masters,14,Exec_managerial,60,1
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Handlers_cleaners,40,0
Bachelors,13,Prof_specialty,40,0
Doctorate,16,Prof_specialty,65,1
Assoc_acdm,12,Tech_support,44,0
HS_grad,9,Machine_op_inspct,43,0
HS_grad,9,Exec_managerial,45,0
HS_grad,9,Craft_repair,40,0
Prof_school,15,Prof_specialty,32,1
Assoc_acdm,12,Sales,65,0
11th,7,Sales,15,0
Bachelors,13,Sales,60,0
HS_grad,9,Transport_moving,80,1
Some_college,10,Sales,20,0
HS_grad,9,Handlers_cleaners,40,0
Bachelors,13,Adm_clerical,40,0
Assoc_voc,11,Exec_managerial,65,1
HS_grad,9,Exec_managerial,45,1
Assoc_voc,11,Prof_specialty,50,1
Bachelors,13,Exec_managerial,55,1
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Transport_moving,40,0
HS_grad,9,Craft_repair,50,0
Some_college,10,Adm_clerical,45,0
HS_grad,9,Adm_clerical,20,0
Assoc_acdm,12,Exec_managerial,40,0
HS_grad,9,Sales,24,1
HS_grad,9,Transport_moving,40,0
Doctorate,16,Prof_specialty,40,1
Some_college,10,Exec_managerial,56,1
HS_grad,9,Craft_repair,40,0
Masters,14,Exec_managerial,40,1
11th,7,Farming_fishing,50,0
Some_college,10,Transport_moving,47,0
Bachelors,13,Exec_managerial,50,1
Assoc_voc,11,Craft_repair,50,1
Bachelors,13,Exec_managerial,50,0
Some_college,10,Other_service,40,0
HS_grad,9,Prof_specialty,50,0
HS_grad,9,Transport_moving,50,1
Assoc_voc,11,Adm_clerical,40,0
HS_grad,9,Other_service,30,0
Some_college,10,Exec_managerial,45,0
Bachelors,13,Prof_specialty,50,1
Bachelors,13,Sales,40,0
HS_grad,9,Adm_clerical,40,0
Some_college,10,Sales,40,0
9th,5,Farming_fishing,45,0
Assoc_acdm,12,Craft_repair,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Machine_op_inspct,40,1
Some_college,10,Prof_specialty,40,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Sales,55,1
HS_grad,9,Craft_repair,40,0
Assoc_acdm,12,Sales,40,0
HS_grad,9,Tech_support,40,0
Some_college,10,Prof_specialty,35,0
Prof_school,15,Exec_managerial,20,0
HS_grad,9,Prof_specialty,40,0
HS_grad,9,Prof_specialty,40,0
HS_grad,9,Protective_serv,40,0
Assoc_voc,11,Craft_repair,40,0
1st_4th,2,Other_service,35,0
Assoc_acdm,12,Sales,40,0
Bachelors,13,Sales,55,0
Assoc_voc,11,Adm_clerical,40,0
Some_college,10,Tech_support,40,0
Doctorate,16,Exec_managerial,38,1
Some_college,10,Machine_op_inspct,17,0
Some_college,10,Sales,20,0
Bachelors,13,Prof_specialty,40,0
Some_college,10,Other_service,40,0
Bachelors,13,Prof_specialty,40,0
Some_college,10,Sales,60,1
Some_college,10,Exec_managerial,40,1
HS_grad,9,Craft_repair,65,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Other_service,40,1
Bachelors,13,Craft_repair,40,0
Some_college,10,Exec_managerial,35,0
Assoc_acdm,12,Sales,20,0
HS_grad,9,Farming_fishing,45,0
Some_college,10,Craft_repair,72,1
Masters,14,Prof_specialty,40,1
Assoc_voc,11,Craft_repair,40,0
HS_grad,9,Handlers_cleaners,40,0
HS_grad,9,Sales,40,0
Some_college,10,Other_service,20,0
HS_grad,9,Transport_moving,40,0
HS_grad,9,Adm_clerical,45,0
Some_college,10,Sales,55,0
HS_grad,9,Exec_managerial,45,0
Masters,14,Prof_specialty,40,1
12th,8,Other_service,17,0
HS_grad,9,Farming_fishing,50,0
HS_grad,9,Other_service,40,0
Some_college,10,Machine_op_inspct,40,0
Some_college,10,Exec_managerial,40,0
Assoc_acdm,12,Craft_repair,40,0
Bachelors,13,Exec_managerial,40,0
HS_grad,9,Other_service,40,0
Some_college,10,Other_service,15,0
Some_college,10,Adm_clerical,40,0
Masters,14,Sales,45,1
Bachelors,13,Exec_managerial,55,1
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Craft_repair,50,0
HS_grad,9,Protective_serv,43,0
9th,5,Craft_repair,35,0
Some_college,10,Adm_clerical,35,0
Assoc_voc,11,Farming_fishing,75,0
Bachelors,13,Tech_support,50,0
HS_grad,9,Adm_clerical,40,0
Masters,14,Prof_specialty,45,0
Some_college,10,Sales,40,0
Bachelors,13,Prof_specialty,43,1
Some_college,10,Sales,22,0
HS_grad,9,Sales,40,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Adm_clerical,40,0
Some_college,10,Prof_specialty,40,0
HS_grad,9,Adm_clerical,40,0
Bachelors,13,Adm_clerical,40,1
Some_college,10,Adm_clerical,40,0
11th,7,Other_service,70,0
HS_grad,9,Transport_moving,45,0
Masters,14,Prof_specialty,40,1
HS_grad,9,Craft_repair,50,1
HS_grad,9,Adm_clerical,7,0
Some_college,10,Machine_op_inspct,40,0
Bachelors,13,Exec_managerial,35,0
HS_grad,9,Exec_managerial,40,1
HS_grad,9,Craft_repair,40,0
Bachelors,13,Machine_op_inspct,50,0
Some_college,10,Protective_serv,50,0
9th,5,Other_service,52,0
Assoc_acdm,12,Craft_repair,60,1
HS_grad,9,Craft_repair,40,0
HS_grad,9,Other_service,30,0
HS_grad,9,Other_service,20,0
Bachelors,13,Other_service,40,0
Bachelors,13,Tech_support,40,0
Assoc_voc,11,Other_service,30,0
Bachelors,13,Sales,60,1
HS_grad,9,Adm_clerical,40,1
HS_grad,9,Craft_repair,40,0
HS_grad,9,Adm_clerical,40,0
Bachelors,13,Other_service,40,0
Bachelors,13,Prof_specialty,40,1
10th,6,Other_service,25,0
Bachelors,13,Exec_managerial,40,0
Assoc_voc,11,Exec_managerial,40,1
Some_college,10,Sales,40,1
Some_college,10,Prof_specialty,20,0
Some_college,10,Craft_repair,45,1
HS_grad,9,Other_service,40,0
Some_college,10,Other_service,40,0
Some_college,10,Other_service,19,0
11th,7,Other_service,35,0
10th,6,Craft_repair,55,0
Masters,14,Other_service,37,0
HS_grad,9,Transport_moving,55,1
HS_grad,9,Other_service,40,0
HS_grad,9,Craft_repair,40,1
Some_college,10,Sales,28,0
Assoc_acdm,12,Sales,36,0
HS_grad,9,Transport_moving,40,0
HS_grad,9,Sales,12,0
Some_college,10,Adm_clerical,12,0
Some_college,10,Farming_fishing,60,0
HS_grad,9,Craft_repair,40,1
Some_college,10,Prof_specialty,12,0
Some_college,10,Exec_managerial,50,1
Bachelors,13,Adm_clerical,32,0
11th,7,Machine_op_inspct,40,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Other_service,40,0
10th,6,Sales,48,0
HS_grad,9,Protective_serv,40,0
Bachelors,13,Adm_clerical,14,0
Some_college,10,Other_service,60,0
Some_college,10,Craft_repair,35,0
Some_college,10,Adm_clerical,40,0
11th,7,Handlers_cleaners,10,0
Masters,14,Adm_clerical,40,1
HS_grad,9,Craft_repair,35,0
Bachelors,13,Prof_specialty,40,0
HS_grad,9,Craft_repair,50,0
Some_college,10,Exec_managerial,45,0
10th,6,Other_service,40,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Farming_fishing,40,0
5th_6th,3,Machine_op_inspct,40,0
Some_college,10,Other_service,40,0
5th_6th,3,Other_service,40,0
Doctorate,16,Exec_managerial,50,1
Some_college,10,Adm_clerical,40,0
Bachelors,13,Sales,44,0
Some_college,10,Sales,24,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Farming_fishing,40,0
Some_college,10,Sales,40,1
7th_8th,4,Sales,30,0
11th,7,Craft_repair,60,0
HS_grad,9,Transport_moving,45,0
Masters,14,Exec_managerial,40,0
Assoc_acdm,12,Machine_op_inspct,40,0
HS_grad,9,Sales,60,0
HS_grad,9,Sales,60,1
HS_grad,9,Machine_op_inspct,42,0
Preschool,1,Handlers_cleaners,30,0
Some_college,10,Adm_clerical,12,0
Bachelors,13,Sales,50,1
Bachelors,13,Exec_managerial,40,0
5th_6th,3,Machine_op_inspct,35,0
HS_grad,9,Handlers_cleaners,25,0
Some_college,10,Sales,40,0
Bachelors,13,Prof_specialty,40,0
Some_college,10,Machine_op_inspct,40,0
HS_grad,9,Farming_fishing,40,1
Some_college,10,Other_service,30,0
Some_college,10,Machine_op_inspct,40,0
HS_grad,9,Craft_repair,40,0
Assoc_voc,11,Protective_serv,40,0
HS_grad,9,Machine_op_inspct,40,0
11th,7,Sales,15,0
11th,7,Protective_serv,40,0
Some_college,10,Handlers_cleaners,20,0
Some_college,10,Protective_serv,40,1
HS_grad,9,Adm_clerical,40,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Sales,60,0
Some_college,10,Handlers_cleaners,50,0
HS_grad,9,Other_service,50,0
Some_college,10,Transport_moving,60,0
Bachelors,13,Prof_specialty,55,0
Assoc_voc,11,Other_service,65,0
Some_college,10,Exec_managerial,45,1
10th,6,Farming_fishing,40,0
HS_grad,9,Farming_fishing,60,1
7th_8th,4,Handlers_cleaners,40,0
Bachelors,13,Exec_managerial,85,1
Bachelors,13,Prof_specialty,40,0
HS_grad,9,Craft_repair,40,1
HS_grad,9,Farming_fishing,45,1
Prof_school,15,Exec_managerial,40,0
Some_college,10,Exec_managerial,35,0
Masters,14,Exec_managerial,20,0
Some_college,10,Sales,55,0
HS_grad,9,Machine_op_inspct,36,0
Doctorate,16,Prof_specialty,50,0
HS_grad,9,Transport_moving,60,0
Some_college,10,Sales,40,0
Some_college,10,Craft_repair,60,0
Some_college,10,Farming_fishing,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Craft_repair,40,0
Some_college,10,Farming_fishing,15,0
Some_college,10,Handlers_cleaners,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Farming_fishing,91,0
7th_8th,4,Handlers_cleaners,40,0
Some_college,10,Other_service,40,0
Prof_school,15,Prof_specialty,36,1
Some_college,10,Other_service,40,0
11th,7,Transport_moving,40,0
HS_grad,9,Machine_op_inspct,85,0
HS_grad,9,Exec_managerial,30,0
Prof_school,15,Prof_specialty,36,1
5th_6th,3,Machine_op_inspct,40,0
Assoc_voc,11,Tech_support,36,0
11th,7,Sales,22,0
HS_grad,9,Craft_repair,60,1
Bachelors,13,Exec_managerial,40,0
Assoc_voc,11,Exec_managerial,55,1
HS_grad,9,Other_service,30,0
HS_grad,9,Farming_fishing,28,0
1st_4th,2,Farming_fishing,40,0
Bachelors,13,Handlers_cleaners,40,0
Some_college,10,Adm_clerical,40,0
Bachelors,13,Prof_specialty,50,1
7th_8th,4,Craft_repair,40,0
Bachelors,13,Sales,40,1
Some_college,10,Exec_managerial,40,0
Some_college,10,Craft_repair,50,0
Bachelors,13,Adm_clerical,40,0
Bachelors,13,Other_service,40,0
Assoc_acdm,12,Prof_specialty,40,0
HS_grad,9,Craft_repair,65,0
HS_grad,9,Sales,55,1
Masters,14,Exec_managerial,40,1
Bachelors,13,Exec_managerial,45,1
Some_college,10,Adm_clerical,40,0
HS_grad,9,Exec_managerial,40,1
12th,8,Handlers_cleaners,20,0
Some_college,10,Machine_op_inspct,40,0
Masters,14,Prof_specialty,40,0
Some_college,10,Prof_specialty,40,1
Masters,14,Exec_managerial,45,0
Bachelors,13,Prof_specialty,40,1
Masters,14,Exec_managerial,20,0
Bachelors,13,Adm_clerical,40,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Other_service,30,0
Some_college,10,Adm_clerical,25,0
HS_grad,9,Craft_repair,40,1
HS_grad,9,Sales,18,0
Bachelors,13,Prof_specialty,50,1
11th,7,Craft_repair,40,0
HS_grad,9,Other_service,40,0
HS_grad,9,Other_service,32,0
1st_4th,2,Sales,40,0
HS_grad,9,Transport_moving,40,0
Some_college,10,Exec_managerial,52,1
Some_college,10,Craft_repair,40,0
12th,8,Adm_clerical,40,0
Prof_school,15,Prof_specialty,40,0
Some_college,10,Craft_repair,56,1
11th,7,Machine_op_inspct,52,0
10th,6,Transport_moving,55,0
HS_grad,9,Adm_clerical,16,0
12th,8,Craft_repair,40,0
Some_college,10,Farming_fishing,30,0
7th_8th,4,Craft_repair,40,0
HS_grad,9,Other_service,20,0
11th,7,Other_service,25,0
11th,7,Other_service,20,0
HS_grad,9,Machine_op_inspct,40,0
10th,6,Machine_op_inspct,40,0
HS_grad,9,Handlers_cleaners,42,0
Some_college,10,Prof_specialty,5,1
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Transport_moving,50,0
HS_grad,9,Machine_op_inspct,40,0
Some_college,10,Craft_repair,40,0
11th,7,Machine_op_inspct,40,0
Some_college,10,Adm_clerical,35,0
Some_college,10,Adm_clerical,40,0
Bachelors,13,Prof_specialty,50,0
10th,6,Farming_fishing,27,0
HS_grad,9,Other_service,38,0
Some_college,10,Exec_managerial,50,1
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Transport_moving,40,0
HS_grad,9,Other_service,39,0
HS_grad,9,Prof_specialty,40,0
10th,6,Adm_clerical,20,0
HS_grad,9,Adm_clerical,30,0
Masters,14,Prof_specialty,40,1
Prof_school,15,Prof_specialty,48,0
9th,5,Other_service,15,0
Bachelors,13,Adm_clerical,35,1
Bachelors,13,Sales,50,1
12th,8,Adm_clerical,30,0
11th,7,Other_service,30,0
Some_college,10,Other_service,40,0
Some_college,10,Handlers_cleaners,40,0
Some_college,10,Craft_repair,40,0
HS_grad,9,Adm_clerical,35,1
Bachelors,13,Prof_specialty,50,0
Masters,14,Adm_clerical,40,0
HS_grad,9,Other_service,50,0
Some_college,10,Exec_managerial,60,1
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Craft_repair,48,0
HS_grad,9,Farming_fishing,40,0
Bachelors,13,Other_service,40,0
Some_college,10,Prof_specialty,10,0
Assoc_voc,11,Adm_clerical,40,0
Some_college,10,Other_service,30,0
HS_grad,9,Machine_op_inspct,40,0
Some_college,10,Farming_fishing,40,0
Bachelors,13,Machine_op_inspct,39,0
Masters,14,Prof_specialty,40,0
Some_college,10,Sales,34,0
HS_grad,9,Other_service,50,0
HS_grad,9,Craft_repair,48,0
HS_grad,9,Craft_repair,40,0
Prof_school,15,Prof_specialty,35,1
10th,6,Other_service,40,0
Bachelors,13,Prof_specialty,35,1
7th_8th,4,Sales,40,0
Assoc_acdm,12,Adm_clerical,40,0
Bachelors,13,Machine_op_inspct,40,0
Some_college,10,Other_service,40,0
Bachelors,13,Exec_managerial,40,1
HS_grad,9,Machine_op_inspct,48,0
Some_college,10,Other_service,35,0
Bachelors,13,Tech_support,45,1
Some_college,10,Handlers_cleaners,40,0
HS_grad,9,Other_service,28,0
9th,5,Craft_repair,35,0
Assoc_voc,11,Prof_specialty,40,0
HS_grad,9,Handlers_cleaners,40,0
Bachelors,13,Exec_managerial,50,1
HS_grad,9,Craft_repair,20,0
5th_6th,3,Craft_repair,35,0
HS_grad,9,Handlers_cleaners,35,0
HS_grad,9,Machine_op_inspct,40,0
Bachelors,13,Exec_managerial,55,1
Bachelors,13,Adm_clerical,40,0
Prof_school,15,Prof_specialty,80,1
HS_grad,9,Other_service,20,0
Some_college,10,Sales,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Exec_managerial,45,1
HS_grad,9,Prof_specialty,40,0
Bachelors,13,Exec_managerial,50,1
Some_college,10,Machine_op_inspct,44,0
Some_college,10,Prof_specialty,21,1
Doctorate,16,Prof_specialty,40,0
Some_college,10,Exec_managerial,50,0
Bachelors,13,Handlers_cleaners,20,0
Some_college,10,Other_service,27,0
Some_college,10,Sales,50,0
HS_grad,9,Other_service,60,1
HS_grad,9,Craft_repair,35,1
Some_college,10,Prof_specialty,45,0
HS_grad,9,Craft_repair,40,0
Bachelors,13,Prof_specialty,50,0
HS_grad,9,Tech_support,40,0
Some_college,10,Exec_managerial,45,0
Bachelors,13,Sales,50,0
HS_grad,9,Craft_repair,40,0
Masters,14,Exec_managerial,50,1
Some_college,10,Machine_op_inspct,40,0
Doctorate,16,Tech_support,20,0
Assoc_voc,11,Transport_moving,40,0
Masters,14,Prof_specialty,40,1
Masters,14,Prof_specialty,45,0
Masters,14,Prof_specialty,40,0
Masters,14,Prof_specialty,60,0
HS_grad,9,Transport_moving,40,1
Some_college,10,Exec_managerial,60,0
Bachelors,13,Sales,48,0
Bachelors,13,Sales,35,0
7th_8th,4,Craft_repair,40,0
Bachelors,13,Prof_specialty,40,1
Bachelors,13,Sales,40,1
HS_grad,9,Other_service,20,0
Some_college,10,Adm_clerical,35,0
HS_grad,9,Sales,48,0
HS_grad,9,Sales,55,1
HS_grad,9,Adm_clerical,40,0
Assoc_voc,11,Farming_fishing,40,0
Some_college,10,Craft_repair,60,1
Masters,14,Prof_specialty,40,1
HS_grad,9,Other_service,35,0
Some_college,10,Exec_managerial,60,0
Bachelors,13,Sales,35,0
HS_grad,9,Machine_op_inspct,48,0
Some_college,10,Adm_clerical,25,0
HS_grad,9,Transport_moving,40,0
Bachelors,13,Prof_specialty,40,1
Bachelors,13,Adm_clerical,25,0
HS_grad,9,Handlers_cleaners,40,0
Assoc_acdm,12,Adm_clerical,35,0
Some_college,10,Machine_op_inspct,40,0
5th_6th,3,Transport_moving,40,1
